current_x,current_y,v_lineal,w_lineal
1.4261072936757218,1.3691180298648338,0.15,[-4.12944839]
1.4284434384963955,1.3656219355060308,0.15,[-3.15455909]
1.4303607693223248,1.3614292269897204,0.15,[-2.14157669]
1.431844920559763,1.3562731541467585,0.15,[-1.08884432]
1.4326115894946803,1.3505610340301897,0.15,[-0.03405546]
1.4326022919147916,1.3449739308079645,0.15,[0.91090293]
1.4320148596293933,1.3394275591359626,0.15,[1.76520843]
1.430926554617523,1.3336926675631222,0.15,[2.55690537]
1.4293313471192701,1.3283495048409348,0.15,2.6
1.427159350147201,1.3234884561966629,0.15,2.6
1.4244975579769132,1.3190615987700638,0.15,2.6
1.421803973644826,1.315219403441373,0.15,2.6
1.4191003023805742,1.311767325425005,0.15,2.6
1.4163841680987614,1.3085601556602646,0.15,2.6
1.4138371213399048,1.3056883256147784,0.15,2.6
1.4113530701426884,1.302929745998402,0.15,2.6
1.4088586587709246,1.3001196188409931,0.15,2.6
1.4065225142225584,1.2973688886568502,0.15,2.6
1.4043363031264473,1.2945981705196195,0.15,2.6
1.4023181467118226,1.2917547106723721,0.15,2.6
1.4006503406963546,1.2890571626366272,0.15,2.6
1.3991932056488416,1.28627454573459,0.15,2.6
1.3979017363414419,1.2833043416942598,0.15,2.6
1.3968159786644925,1.2802020241147303,0.15,[2.52498942]
1.3958968001875174,1.276766175411659,0.15,[2.02529256]
1.3951550183949264,1.2727096915710372,0.15,[1.47363581]
1.3947314612233068,1.268493475430209,0.15,[0.96648019]
1.3946022261718751,1.2641472820504287,0.15,[0.53737968]
1.394734233900592,1.2595081827752714,0.15,[0.18984242]
1.395075762456537,1.2548525366089156,0.15,[-0.05963322]
1.3955863332699066,1.2499846864226558,0.15,[-0.22483933]
1.3962483424918966,1.2446712064907992,0.15,[-0.31767796]
1.3969859521407701,1.2391795423781546,0.15,[-0.35270665]
1.39776980570561,1.2334588087541378,0.15,[-0.35433711]
1.3985652708467329,1.2276108841422442,0.15,[-0.33953158]
1.3992953967664743,1.2221036776120608,0.15,[-0.30858313]
1.3999593797856174,1.2168531925788597,0.15,[-0.25782697]
1.4005664566638458,1.211667294907549,0.15,[-0.18818406]
1.4011012893867618,1.2066807100615593,0.15,[-0.13269867]
1.4015969019811019,1.201702994558904,0.15,[-0.09129844]
1.402077490029609,1.196588853632779,0.15,[-0.0617088]
1.4025237171713838,1.1916357027798272,0.15,[-0.04225146]
1.4029565433225588,1.186689323571879,0.15,[-0.0292557]
1.4033931129583015,1.1815974032197971,0.15,[-0.02019033]
1.4038106258998377,1.1766576838077896,0.15,[-0.01414863]
1.404223940520345,1.1717194814031737,0.15,[-0.0100101]
1.404646785859388,1.1666323327197292,0.15,[-0.00704375]
1.4050551689435287,1.1616949476121567,0.15,[-0.00501913]
1.4054621701219268,1.156757394013423,0.15,[-0.00360095]
1.405880505387674,1.1516697713904862,0.15,[-0.00256169]
1.4062858464010959,1.1467313140015063,0.15,[-0.00182715]
1.406690673715478,1.1417926988513964,0.15,[-0.00126399]
1.4071073105503848,1.1367045093018793,0.15,[-0.00078395]
1.4075112148036948,1.131766823617115,0.15,[-0.00039514]
1.4079148000024762,1.126832000023158,0.15,[2.45980493e-05]
1.4083292168588506,1.1217557703191454,0.15,[0.00085201]
1.408731649554943,1.1168230072800396,0.15,[0.00069597]
1.4091327500471997,1.111922050101272,0.15,[-0.0015006]
1.4095457944977965,1.106907722154236,0.15,[-0.00598797]
1.4099530853149413,1.1019929981553216,0.15,[-0.00675086]
1.4103611267466625,1.097063258154955,0.15,[-0.00573509]
1.410780649652849,1.0919832268546048,0.15,[-0.00454592]
1.4111869652812998,1.0870521060766614,0.15,[-0.00357951]
1.411592603167969,1.0821204330995473,0.15,[-0.00282673]
1.4120099987673358,1.0770386502463947,0.15,[-0.00222499]
1.4124147213421956,1.0721056358896435,0.15,[-0.00176884]
1.4128191552651816,1.067171855801392,0.15,[-0.00140993]
1.4132356138294189,1.0620877577901198,0.15,[-0.00111576]
1.4136396588717772,1.0571523478448512,0.15,[-0.00088591]
1.4140435848309119,1.0522160706297075,0.15,[-0.00069969]
1.4144596593224383,1.0471292865453803,0.15,[-0.00054015]
1.4148634168487062,1.0421914048511713,0.15,[-0.00039718]
1.415267071233191,1.0372532164855257,0.15,[-0.00024094]
1.4156827721324556,1.0321654516663568,0.15,[-5.91597812e-05]
1.4160859926012412,1.0272283682303203,0.15,[0.0001182]
1.416489005555536,1.0222957018294436,0.15,[0.00048467]
1.4169030653449988,1.0172171065167432,0.15,[0.00086468]
1.4173050368370952,1.012289326120636,0.15,[0.00053682]
1.41770499634396,1.0074052261939963,0.15,[-0.0024345]
1.4181194589997697,1.0023828324328485,0.15,[-0.00598751]
1.4185273857965122,0.9974577895909703,0.15,[-0.00590397]
1.4189350941546963,0.9925276737631364,0.15,[-0.00497521]
1.4193543135180358,0.9874476644696759,0.15,[-0.00404752]
1.4197604700247302,0.982516504290355,0.15,[-0.00330027]
1.4201660531812166,0.9775847248660519,0.15,[-0.00270087]
1.4205834561961017,0.9725027777124443,0.15,[-0.00220174]
1.4209882192439878,0.9675695571950607,0.15,[-0.00180639]
1.4213927022629318,0.9626355372085665,0.15,[-0.0014816]
1.4218092068480446,0.9575511761776053,0.15,[-0.00120553]
1.422213284495561,0.9526154901138797,0.15,[-0.00098198]
1.4226172262801609,0.9476789267553734,0.15,[-0.00079507]
1.423033295553135,0.9425918614321719,0.15,[-0.00062975]
1.4234370199625899,0.9376538097631363,0.15,[-0.00047516]
1.4238406083819481,0.9327155267857992,0.15,[-0.00030734]
1.424256180105651,0.9276278821286906,0.15,[-0.00012306]
1.424659381493416,0.9226912482375847,0.15,[5.50549558e-05]
1.4250618927741714,0.9177613044070626,0.15,[0.00055345]
1.4254760067720456,0.9126797129673503,0.15,[0.00066829]
1.4258775263972372,0.9077596483961792,0.15,[5.5362044e-05]
1.4262769619613591,0.9028881072157919,0.15,[-0.00326651]
1.4266933313498869,0.8978504276406755,0.15,[-0.00554318]
1.427101276113795,0.8929205619068876,0.15,[-0.0050891]
1.4275086219288904,0.8879904352183415,0.15,[-0.00432959]
1.4279275767197228,0.8829104179944021,0.15,[-0.00362625]
1.4283335983386807,0.8779791919141314,0.15,[-0.00305355]
1.428739133395635,0.8730472893452733,0.15,[-0.00257838]
1.4291565407103597,0.8679651711135137,0.15,[-0.00216718]
1.429561338064992,0.8630317407756127,0.15,[-0.0018284]
1.429965862801704,0.858097493557462,0.15,[-0.00154015]
1.4303824107372831,0.8530128714897078,0.15,[-0.00128685]
1.430786519562282,0.8480769150554476,0.15,[-0.00107524]
1.4311904780739513,0.8431400709683274,0.15,[-0.00089322]
1.4316065432531313,0.8380527441354297,0.15,[-0.00072671]
1.4320102336094993,0.8331145490452019,0.15,[-0.00056505]
1.432413749682734,0.8281762045419703,0.15,[-0.00039115]
1.4328291879791168,0.8230887578178846,0.15,[-0.000209]
1.433232359701003,0.8181528012603649,0.15,[-2.20716252e-05]
1.433634312852281,0.8132253987994873,0.15,[0.00054876]
1.4340483998782398,0.8081425888613408,0.15,[0.00053057]
1.4344493077063842,0.8032333379107063,0.15,[-0.00061532]
1.4348490628703143,0.7983662959756707,0.15,[-0.00373713]
1.43526720168524,0.7933095386037863,0.15,[-0.00474842]
1.4356746840670207,0.7883798741118624,0.15,[-0.0042991]
1.4360816167606418,0.7834498454729517,0.15,[-0.00374088]
1.4365002934234816,0.7783697990704432,0.15,[-0.00322888]
1.4369061596910278,0.7734384869651076,0.15,[-0.00280047]
1.4373116181752903,0.7685064498259877,0.15,[-0.00243194]
1.4377289984609096,0.763424157881712,0.15,[-0.00210141]
1.4381338016987166,0.7584905177972988,0.15,[-0.0018191]
1.438538344499278,0.7535560506975137,0.15,[-0.00157149]
1.4389549163041402,0.7484711697774558,0.15,[-0.00134706]
1.4393590436955785,0.743534945802979,0.15,[-0.00115416]
1.439763009518711,0.7385978250828446,0.15,[-0.00098356]
1.4401790627020499,0.7335102694237989,0.15,[-0.00082145]
1.4405827116409162,0.7285719480930478,0.15,[-0.0006594]
1.4409861413467917,0.7236335834634777,0.15,[-0.00048668]
1.4414014406067566,0.7185464216113419,0.15,[-0.00031141]
1.4418045029188322,0.7136116235537048,0.15,[-9.76672635e-05]
1.4422060224965727,0.7086850226803291,0.15,[0.00039641]
1.4426199852297021,0.7036035436511455,0.15,[0.00027162]
1.4430200648409586,0.6987097537277535,0.15,[-0.00136441]
1.443420872369512,0.6938382777292662,0.15,[-0.00385752]
1.443840017751701,0.6887678306280077,0.15,[-0.00408183]
1.4442471291157404,0.6838384347064818,0.15,[-0.00369397]
1.4446537619064919,0.678908368152105,0.15,[-0.00328777]
1.4450722365006645,0.6738282489499279,0.15,[-0.00291507]
1.4454779955795234,0.668896820898201,0.15,[-0.00259439]
1.445883405337006,0.663964631087139,0.15,[-0.00230915]
1.4463007756953081,0.6588821564305598,0.15,[-0.00204512]
1.4467055948776795,0.6539482997717189,0.15,[-0.00181223]
1.4471101637528485,0.6490136128156934,0.15,[-0.00160272]
1.447526765501533,0.643928473921648,0.15,[-0.00140753]
1.4479309179862785,0.6389919844869273,0.15,[-0.00123553]
1.4483348971105567,0.6340545949970887,0.15,[-0.00107938]
1.4487509426668035,0.6289668426102324,0.15,[-0.00092519]
1.449154553068782,0.6240284126656441,0.15,[-0.00076789]
1.44955788811104,0.6190901065906668,0.15,[-0.00060325]
1.4499731098189192,0.6140032946107912,0.15,[-0.00043767]
1.4503758202290185,0.60907049910183,0.15,[-0.00017003]
1.4507772404261257,0.6041419234039319,0.15,[0.0001107]
1.4511909426715872,0.599065943387617,0.15,[-9.12645731e-05]
1.4515901203226351,0.5941870887919065,0.15,[-0.00196348]
1.4519925763253168,0.5893039121030089,0.15,[-0.00363099]
1.4524120210228588,0.5842261990045438,0.15,[-0.00350578]
1.452818824992049,0.5792964856334041,0.15,[-0.00319439]
1.4532252021847234,0.5743663640096175,0.15,[-0.00290758]
1.4536435031405786,0.5692861409920293,0.15,[-0.00264156]
1.4540491653682888,0.5643545761097271,0.15,[-0.00240588]
1.4544545273494933,0.5594222221039385,0.15,[-0.00218962]
1.454871884934031,0.5543395531767193,0.15,[-0.00198351]
1.4552767130034299,0.54940548476411,0.15,[-0.00179669]
1.4556813043026846,0.544470568469634,0.15,[-0.00162438]
1.4560979311893383,0.5393851703233803,0.15,[-0.00145988]
1.4565021056162804,0.5344484157179135,0.15,[-0.00131162]
1.4569060957084723,0.5295107674385692,0.15,[-0.00117347]
1.457322137022384,0.5244228898213464,0.15,[-0.00104512]
1.4577257273519195,0.5194843793233359,0.15,[-0.00089881]
1.4581289804350281,0.5145462094694867,0.15,[-0.00074763]
1.4585442220051539,0.5094598496977858,0.15,[-0.00059459]
1.4589464409037611,0.5045297979760061,0.15,[-0.00027211]
1.4593479323153067,0.4995982286124114,0.15,[-0.00017303]
1.459761038901656,0.49453199771276124,0.15,[-0.00054524]
1.4601600342461367,0.489661956073947,0.15,[-0.00232653]
1.4605642913293977,0.48476170464719764,0.15,[-0.00316057]
1.4609834889406859,0.479681905796615,0.15,[-0.00297055]
1.461389929050719,0.47475234769630925,0.15,[-0.0027597]
1.4617960460727404,0.46982214931407595,0.15,[-0.00256763]
1.4622141591254174,0.46474180321280534,0.15,[-0.00238464]
1.4626197000334333,0.4598100900280588,0.15,[-0.00221764]
1.463024984619615,0.4548775672140128,0.15,[-0.00205998]
1.463442297949799,0.4497946980884804,0.15,[-0.0019056]
1.4638471037072043,0.44486042447553986,0.15,[-0.00176244]
1.4642516889433872,0.4399252789467998,0.15,[-0.00162734]
1.4646683161846188,0.43483962786330194,0.15,[-0.00149543]
1.465072490476118,0.4299026139467647,0.15,[-0.00137411]
1.4654764720051947,0.4249647271885977,0.15,[-0.00125805]
1.4658924751244766,0.4198766724856299,0.15,[-0.00113484]
1.4662959775163389,0.41493811630400695,[0.14920272],[-0.00100662]
1.4666990876204216,0.41000016487007174,[0.14736961],[-0.00087783]
1.4671118355658261,0.40494460756353895,[0.14549283],[-0.00063741]
1.4675084160973397,0.40008278044554585,[0.14368798],[-0.00088137]
1.4678977870455492,0.39530883820506996,[0.14191575],[-0.00098566]
1.468295531674078,0.39044395448010405,[0.14010973],[-0.00102911]
1.4686756396736975,0.38579832483228765,[0.13838509],[-0.00141477]
1.4690526859202173,0.3811919156904955,[0.13667502],[-0.00133125]
1.4694360811084504,0.37650541184636876,[0.13493523],[-0.00125527]
1.4698034278584682,0.3720137164867153,[0.13326775],[-0.00121189]
1.4701660588582057,0.3675786339839566,[0.1316213],[-0.00117367]
1.4705350300464797,0.3630650474234654,[0.1299457],[-0.0011334]
1.4708886951038644,0.3587376564566383,[0.12833923],[-0.00109293]
1.4712378309125036,0.35446462571283543,[0.12675294],[-0.00105124]
1.4715930568799531,0.3501158813055667,[0.12513855],[-0.00100713]
1.4719335344115232,0.3459465206608817,[0.12359075],[-0.00096476]
1.4722696505370847,0.3418294020803063,[0.12206235],[-0.00092084]
1.472611620765448,0.3376393432186652,[0.12050688],[-0.0008771]
1.4729393969420954,0.3336219921072085,[0.11901552],[-0.00083491]
1.4732629775094992,0.32965483763327535,[0.1175428],[-0.00079078]
1.4735921909596972,0.32561730749458084,[0.11604396],[-0.00074657]
1.473907733743967,0.3217461593075529,[0.11460688],[-0.0007025]
1.4742192041349917,0.3179237430135779,[0.1131879],[-0.00065376]
1.474536036785438,0.3140341126075084,[0.11174397],[-0.00059798]
1.4748395931188973,0.3103057544314521,[0.11035992],[-0.00054022]
1.4751391291827618,0.30662488652565983,[0.1089935],[-0.00049518]
1.4754437040242887,0.3028827424345749,[0.10760433],[-0.00039691]
1.475736818258509,0.2992823202054138,[0.10626776],[-0.00062492]
1.4760261410777933,0.2957325983182582,[0.10495],[-0.00075346]
1.47631874730307,0.2921406486564208,[0.10361658],[-0.00081439]
1.4766002655196733,0.28869329429697643,[0.10233681],[-0.00083659]
1.4768760221881165,0.2853221874635475,[0.1010853],[-0.00138649]
1.4771588342679831,0.2818777937509205,[0.09980657],[-0.00169586]
1.477431683959432,0.27855514113885416,[0.09857306],[-0.00161293]
1.4777008352242826,0.2752755151334513,[0.09735552],[-0.00153904]
1.4779744982967162,0.27193936690750653,[0.096117],[-0.00148829]
1.4782367435152979,0.2687411229517396,[0.09492968],[-0.0014445]
1.4784955894894138,0.26558325674697547,[0.09375736],[-0.00140376]
1.4787589309731461,0.26236950273607706,[0.09256429],[-0.00136313]
1.4790113232302038,0.2592883526530454,[0.09142044],[-0.00132422]
1.4792604588721086,0.25624595352923657,[0.09029099],[-0.00128538]
1.4795139247502775,0.2531496263609057,[0.08914152],[-0.00124536]
1.4797568509865475,0.25018101017097666,[0.08803946],[-0.0012065]
1.4799966400163507,0.24724969731406246,[0.08695126],[-0.00116776]
1.4802405938731402,0.2442663985552705,[0.08584375],[-0.00112796]
1.480474402109867,0.24140612316566573,[0.08478193],[-0.00108946]
1.4807051913340077,0.23858176160587669,[0.08373343],[-0.00105118]
1.4809399886892591,0.23570727950596643,[0.08266633],[-0.00101208]
1.4811650199124133,0.2329513024171286,[0.08164323],[-0.00097444]
1.4813871438882038,0.23022990490980427,[0.08063297],[-0.00093724]
1.4816131244379855,0.22746019340998663,[0.07960477],[-0.00089947]
1.481829704871582,0.22480465522739312,[0.07861896],[-0.0008633]
1.4820434845841601,0.22218243907001875,[0.07764552],[-0.00082765]
1.4822609704313352,0.21951371116201546,[0.07665482],[-0.00079107]
1.4824693991423843,0.21695513150828172,[0.07570501],[-0.00075459]
1.4826751100616702,0.21442891922556076,[0.07476722],[-0.00071587]
1.4828843536380227,0.2118582202374628,[0.07381292],[-0.00067313]
1.4830848399502063,0.20939394370043715,[0.07289813],[-0.00062885]
1.4832826462191568,0.2069612047526901,[0.07199504],[-0.00058306]
1.4834837885948946,0.2044859778665218,[0.07107619],[-0.00053955]
1.483676402034143,0.20211453625207773,[0.07019587],[-0.00048844]
1.483866340700062,0.19977627250690588,[0.06932787],[-0.00040097]
1.4840600955838645,0.1973906137818562,0.15,[-0.65106008]
1.4842458848231057,0.19510067411957305,0.15,[-0.65168565]
1.484414457594918,0.19277658602505526,0.15,[-0.6498008]
1.4846000092737568,0.19030976179820716,0.15,[-0.6624221]
1.4848141157135017,0.18779626915849887,0.15,[-0.69172807]
1.4850579431293662,0.18503785872536352,0.15,[-0.72504269]
1.4853372412951817,0.18195282400866816,0.15,[-0.73705932]
1.4856342134031073,0.17866974978736075,0.15,[-0.71063461]
1.485946266101299,0.17499979395865717,0.15,[-0.64197515]
1.4862674286846373,0.1707081070468205,0.15,[-0.52713253]
1.4865509612177261,0.16596713936469265,0.15,[-0.37459825]
1.486764261013235,0.16088428109708763,0.15,[-0.21700673]
1.4869025888299674,0.15543278269107122,0.15,[-0.09294965]
1.486979632504663,0.15019800282188084,0.15,[-0.02798933]
1.487026735774899,0.14519595713519615,0.15,[0.00188121]
1.4870631395376401,0.14008159864788244,0.15,[0.01155645]
1.4870956423414174,0.13512806513338665,0.15,[0.01140145]
1.4871289066430267,0.13017731179718248,0.15,[0.00829735]
1.4871650232015103,0.12507709277603504,0.15,[0.00503526]
1.4872016170267897,0.12012843834124512,0.15,[0.00247365]
1.487239819659291,0.11520415588063442,0.15,[-0.00167754]
1.4872820492631507,0.11014479544253013,0.15,[-0.00674753]
1.4873252803745425,0.10520284204325384,0.15,[-0.00743513]
1.4873681619030672,0.10025356083401529,0.15,[-0.00599488]
1.487411705806851,0.09515454054645506,0.15,[-0.00423486]
1.487452786041349,0.09021045572446607,0.15,[-0.00229207]
1.4874927666797282,0.0852633575618807,0.15,[-0.00115806]
1.4875334755353093,0.08016680426039814,0.15,[-0.00045042]
1.4875726607491788,0.07521955412960842,0.15,[-8.52369458e-05]
1.487611685873052,0.07027201113046858,0.15,[0.0001277]
1.4876517961413558,0.06517381238033111,0.15,[0.00026251]
1.4876906646415444,0.060224766463200644,0.15,[0.00035366]
1.4877294904026435,0.055274894789953725,0.15,[0.00042799]
1.4877694564313464,0.05017414438581783,0.15,[0.00049971]
1.4878082068931422,0.04522254493409499,0.15,[0.00056984]
1.4878469184321155,0.04027010833561827,0.15,[0.00064061]
1.487886757847934,0.03516686090509687,0.15,[0.00070351]
1.487925376111456,0.030213668749262415,0.15,[0.00069901]
1.4879640033286003,0.025260899932425876,0.15,[0.00059081]
1.4880038323046423,0.020159057602254594,0.15,[0.00033154]
1.488042677046203,0.015211867761707723,0.15,[-0.00038574]
1.488082869529867,0.01029805891087292,0.15,[-0.00412847]
1.4881265341732817,0.0052388051651674865,0.15,[-0.00820821]
1.4881704883348474,0.00029173046961596203,0.15,[-0.00775393]
1.4882136920111846,-0.004657953533616591,0.15,[-0.00600722]
1.4882575327538854,-0.009756928192671937,0.15,[-0.00424193]
1.488298569025856,-0.014699616028149521,0.15,[-0.00225171]
1.4883387022842451,-0.01964809991619251,0.15,[-0.00131008]
1.4883795118817422,-0.024745263291857354,0.15,[-0.00070194]
1.4884187970711278,-0.02969263035671954,0.15,[-0.00030149]
1.4884578804848365,-0.03464044267297643,0.15,[-2.84081437e-05]
1.4884980031215702,-0.039738928807208175,0.15,[0.00016285]
1.4885368477623988,-0.044688249856149005,0.15,[0.00029541]
1.4885756254032603,-0.049638387458854176,0.15,[0.00039717]
1.4886155216499997,-0.05473940553817741,0.15,[0.00048585]
1.4886541936619737,-0.05969125612242678,0.15,[0.00056563]
1.4886928185715727,-0.06464392306807776,0.15,[0.00064058]
1.4887325584751143,-0.06974726411498251,0.15,[0.00069506]
1.4887710881934877,-0.07470036912322392,0.15,[0.0006721]
1.4888096401821254,-0.07965293886106087,0.15,[0.00054443]
1.4888493821978563,-0.08475420671126009,0.15,[0.00024538]
1.488888395354492,-0.08969661351415327,0.15,[-0.00084252]
1.4889286954926177,-0.09460162451218117,0.15,[-0.00509587]
1.4889733141357977,-0.09967190359162281,0.15,[-0.00779166]
1.4890170382301828,-0.10462248969460076,0.15,[-0.00682698]
1.48906002505842,-0.10957197914865978,0.15,[-0.0053002]
1.4891036501786712,-0.11467005477909907,0.15,[-0.00379052]
1.489144438065698,-0.11961274668057802,0.15,[-0.00211436]
1.4891845951295248,-0.12456142275133744,0.15,[-0.00135277]
1.4892254427380547,-0.12965881876437052,0.15,[-0.00082075]
1.4892647651917166,-0.13460630630152065,0.15,[-0.00042462]
1.4893038664958211,-0.13955436573911897,0.15,[-0.00013648]
1.4893439814326521,-0.14465312043096332,0.15,[7.7671819e-05]
1.4893827955578989,-0.1496027071973826,0.15,[0.0002327]
1.489421523709829,-0.1545531066876594,0.15,[0.00035338]
1.4894613512016617,-0.15965439753040522,0.15,[0.00045669]
1.4894999430486076,-0.164606500251678,0.15,[0.00054707]
1.4895384773638358,-0.16955939181003535,0.15,[0.00062795]
1.4895781118858435,-0.17466276030542124,0.15,[0.00067341]
1.4896165497343035,-0.17961575538003596,0.15,[0.00063593]
1.4896550131922908,-0.18456807796494779,0.15,[0.00049189]
1.489694665404956,-0.18966840970688695,0.15,[0.00013399]
1.4897338382390677,-0.19460161049420013,0.15,[-0.00161482]
1.4897748595902107,-0.19950347593712195,0.15,[-0.00577983]
1.4898198220545218,-0.204586977450757,0.15,[-0.00702987]
1.4898633293687102,-0.20953643127332355,0.15,[-0.00607219]
1.489906241871601,-0.21448553319900576,0.15,[-0.00480999]
1.4899496063304702,-0.2195821734416705,0.15,[-0.00344656]
1.4899903810888264,-0.22452695372170556,0.15,[-0.00219344]
1.4900305883041758,-0.2294747087611138,0.15,[-0.00146347]
1.490071479359413,-0.2345719977777924,0.15,[-0.00091868]
1.4901108280869417,-0.23951968081398778,0.15,[-0.00051777]
1.490149930183436,-0.24446798251964985,0.15,[-0.00022399]
1.4901900251591003,-0.24956700218752823,0.15,[7.31844965e-07]
1.4902288008833493,-0.2545168513242238,0.15,[0.00016888]
1.4902674737499324,-0.259467515854953,0.15,[0.0003022]
1.4903072266726893,-0.26456907671631813,0.15,[0.00041763]
1.4903457325766711,-0.2695214286547879,0.15,[0.00051725]
1.4903841679109768,-0.2744745204444546,0.15,[0.0006024]
1.4904236909736894,-0.2795778582240502,0.15,[0.00063785]
1.4904620313241388,-0.2845307154844438,0.15,[0.00058853]
1.4905003887105865,-0.2894827226163481,0.15,[0.00042891]
1.4905399691909105,-0.29458134669150143,0.15,[-3.09485635e-05]
1.4905795968395215,-0.2995014962365726,0.15,[-0.00256161]
1.4906212448311948,-0.3044079905910095,0.15,[-0.00604745]
1.4906661953124094,-0.30950203031839324,0.15,[-0.00622341]
1.4907094003073025,-0.3144511554095802,0.15,[-0.00529148]
1.4907521905360699,-0.3194000595201244,0.15,[-0.00428035]
1.490795205769819,-0.3244942164405959,0.15,[-0.0029764]
1.4908359152627313,-0.32944154468488446,0.15,[-0.00213782]
1.4908760921685438,-0.33438845257397,0.15,[-0.00148863]
1.4909170060854362,-0.33948590239781345,0.15,[-0.00099283]
1.4909563771712928,-0.3444337719643876,0.15,[-0.00061327]
1.4909954875949776,-0.34938231406522047,0.15,[-0.00032392]
1.4910355728032443,-0.35448159928916256,0.15,[-9.27768938e-05]
1.4910743199714713,-0.3594317137143528,0.15,[8.649268e-05]
1.4911129438892567,-0.36438265016046256,0.15,[0.00023175]
1.491152626574472,-0.36948448265413447,0.15,[0.00035976]
